sample_id	custom_pop_label	group_id	region	layer	qc
I15171.AG	OUTGROUP_T0	USA_California_600BP	OUTGROUP	T0	PASS
I15172.AG	OUTGROUP_T0	USA_California_600BP	OUTGROUP	T0	PASS
I15173.AG	OUTGROUP_T0	USA_California_600BP	OUTGROUP	T0	PASS
I15174.AG	OUTGROUP_T0	USA_California_600BP	OUTGROUP	T0	PASS
I15175.AG	OUTGROUP_T0	USA_California_600BP	OUTGROUP	T0	PASS
I15176.AG	OUTGROUP_T0	USA_California_600BP	OUTGROUP	T0	PASS
I15229.AG	OUTGROUP_T0	DominicanRepublic_Ceramic-oEurope	OUTGROUP	T0	PASS
I15330.AG	OUTGROUP_T0	USA_Maryland_Historic_AfricanAmerican	OUTGROUP	T0	PASS
I15331.AG	OUTGROUP_T0	USA_Maryland_Historic_AfricanAmerican	OUTGROUP	T0	PASS
I15332.AG	OUTGROUP_T0	USA_Maryland_Historic_AfricanAmerican	OUTGROUP	T0	PASS
I15333.AG	OUTGROUP_T0	USA_Maryland_Historic_AfricanAmerican	OUTGROUP	T0	PASS
I15334.AG	OUTGROUP_T0	USA_Maryland_Historic_AfricanAmerican	OUTGROUP	T0	PASS
I15335.AG	OUTGROUP_T0	USA_Maryland_Historic_AfricanAmerican	OUTGROUP	T0	PASS
I15336.AG	OUTGROUP_T0	USA_Maryland_Historic_AfricanAmerican	OUTGROUP	T0	PASS
I15337.AG	OUTGROUP_T0	USA_Maryland_Historic_AfricanAmerican	OUTGROUP	T0	PASS
I15338.AG	OUTGROUP_T0	USA_Maryland_Historic_AfricanAmerican	OUTGROUP	T0	PASS
I15339.AG	OUTGROUP_T0	USA_Maryland_Historic_AfricanAmerican	OUTGROUP	T0	PASS
I15342.AG	OUTGROUP_T0	USA_Maryland_Historic_African_European	OUTGROUP	T0	PASS
I15434.AG	IBERIA_T1	Spain_Roman-oEurope	IBERIA	T1	PASS
I15463.AG	BALKANS_T0	Croatia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15476.AG	OUTGROUP_T2	USA_California_7000BP	OUTGROUP	T2	PASS
I15477.AG	OUTGROUP_T2	USA_California_7000BP	OUTGROUP	T2	PASS
I15479.AG	OUTGROUP_T1	USA_California_3000BP	OUTGROUP	T1	PASS
I15481.AG	OUTGROUP_T1	USA_California_4800BP	OUTGROUP	T1	PASS
I15486.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15487.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15488.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15489.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15490.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15491.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15492.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15493.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15494.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15495.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15496.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15497.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15498.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15499.AG	BALKANS_T0	Serbia_ImperialRoman-oAfrica	EUROPE_CONTROL	T0	PASS
I15500.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15502.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15504.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15507.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15508.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15509.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15510.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15511.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15512.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15513.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15514.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15515.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15516.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15517.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15518.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15520.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15521.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15522.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15523.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15524.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15525.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15526.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15527.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15528.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15529.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15530.AG	BALKANS_T0	Serbia_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15531.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15532.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15533.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15534.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15535.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15536.AG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	T0	PASS
I15537.AG	BALKANS_T0	Serbia_EarlyMedieval_Byzantine_Slav	EUROPE_CONTROL	T0	PASS
I15540.AG	BALKANS_T0	Serbia_EarlyMedieval_Byzantine_Slav	EUROPE_CONTROL	T0	PASS
I15541.AG	BALKANS_T0	Serbia_EarlyMedieval_Byzantine_Slav	EUROPE_CONTROL	T0	PASS
I15542.AG	BALKANS_T0	Serbia_EarlyMedieval_Byzantine_Slav	EUROPE_CONTROL	T0	PASS
I15543.AG	BALKANS_T0	Serbia_EarlyMedieval_Byzantine_Slav	EUROPE_CONTROL	T0	PASS
I15544.AG	BALKANS_T0	Serbia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15545.AG	BALKANS_T0	Serbia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15546.AG	BALKANS_T0	Serbia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15547.AG	BALKANS_T0	Serbia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15548.AG	BALKANS_T0	Serbia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15549.AG	BALKANS_T0	Serbia_Gepids	EUROPE_CONTROL	T0	PASS
I15550.AG	BALKANS_T0	Serbia_Gepids	EUROPE_CONTROL	T0	PASS
I15551.AG	BALKANS_T0	Serbia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15552.AG	BALKANS_T0	Serbia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15553.AG	BALKANS_T0	Serbia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15554.AG	BALKANS_T0	Serbia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15555.AG	BALKANS_T0	Serbia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15556.AG	BALKANS_T0	Serbia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15571.AG	GREECE_T1	Greece_Attica_KolikrepiSpata_BA	EUROPE_CONTROL	T1	PASS
I15582.AG	GREECE_T1	Greece_Attica_KolikrepiSpata_LBA	EUROPE_CONTROL	T1	PASS
I15587.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15590.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15591.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I15592.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15593.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15594.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15595.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15596.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15597.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15598.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15599.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15600.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15601.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15602.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15604.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15617.AG	BALKANS_T1	Romania_C_Bodrogkeresztur	EUROPE_CONTROL	T1	PASS
I15618.AG	BALKANS_T1	Romania_C_Bodrogkeresztur	EUROPE_CONTROL	T1	PASS
I15619.AG	BALKANS_T1	Romania_C_Bodrogkeresztur	EUROPE_CONTROL	T1	PASS
I15621.AG	BALKANS_T1	Romania_C_Bodrogkeresztur	EUROPE_CONTROL	T1	PASS
I15622.AG	BALKANS_T2	Romania_C_Bodrogkeresztur	EUROPE_CONTROL	T2	PASS
I15623.AG	BALKANS_T2	Romania_C_Bodrogkeresztur-1	EUROPE_CONTROL	T2	PASS
I15642.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
I15643.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
I15644.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
I15646.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
I15648.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
I15650.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
I15665.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15666.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15667.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I15668.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I15671.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15674.AG	OUTGROUP_T0	DominicanRepublic_DynastyII_LateCeramic	OUTGROUP	T0	PASS
I15675.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15676.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I15677.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15678.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15679.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15682.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15705.AG	BALKANS_T2	Albania_N	EUROPE_CONTROL	T2	PASS
I15706.AG	BALKANS_T0	Albania_Pazhok_PostMedieval	EUROPE_CONTROL	T0	PASS
I15707.AG	BALKANS_T0	Albania_Bardhoc_PostMedieval	EUROPE_CONTROL	T0	PASS
I15729.AG	OUTGROUP_T1	Armenia_NerkinGetashen_LBA_EIA	OUTGROUP	T1	PASS
I15730.AG	OUTGROUP_T1	Armenia_NerkinGetashen_LBA-o	OUTGROUP	T1	PASS
I15731.AG	OUTGROUP_T1	Armenia_NerkinGetashen_LBA	OUTGROUP	T1	PASS
I15732.AG	OUTGROUP_T1	Armenia_NerkinGetashen_LBA	OUTGROUP	T1	PASS
I15733.AG	OUTGROUP_T1	Armenia_NerkinGetashen_LBA	OUTGROUP	T1	PASS
I15734.AG	OUTGROUP_T1	Armenia_NerkinGetashen_LBA	OUTGROUP	T1	PASS
I15741.AG	BALKANS_T0	Croatia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15742.AG	BALKANS_T0	Croatia_Roman_LateAntiquity-o	EUROPE_CONTROL	T0	PASS
I15743.AG	BALKANS_T0	Croatia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15744.AG	BALKANS_T0	Croatia_Roman_LateAntiquity	EUROPE_CONTROL	T0	PASS
I15748.AG	OUTGROUP_T1	Armenia_NerkinGetashen_LBA	OUTGROUP	T1	PASS
I15749.AG	OUTGROUP_T1	Armenia_NerkinGetashen_LBA_EIA	OUTGROUP	T1	PASS
I15750.AG	OUTGROUP_T1	Armenia_NerkinGetashen_LBA	OUTGROUP	T1	PASS
I15818.AG	EUROPE_CENTRAL_T2	Czechia_EN_LBK	EUROPE_CONTROL	T2	PASS
I15819.AG	EUROPE_CENTRAL_T2	Czechia_N	EUROPE_CONTROL	T2	PASS
I15821.AG	EUROPE_CENTRAL_T2	Czechia_N	EUROPE_CONTROL	T2	PASS
I15823.AG	EUROPE_CENTRAL_T1	Czechia_C	EUROPE_CONTROL	T1	PASS
I15824.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
I15825.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
I15826.AG	EUROPE_CENTRAL_T1	Czechia_C	EUROPE_CONTROL	T1	PASS
I15848.AG	BALKANS_T1	Bulgaria_Stambolovo_EIA	EUROPE_CONTROL	T1	PASS
I15934.AG	EUROPE_EAST_T2	Russia_Sakha_N_Yakutia	EUROPE_CONTROL	T2	PASS
I15939.AG	SARDINIA_T1	Italy_Sardinia_MBA	EUROPE_CONTROL	T1	PASS
I15940.AG	SARDINIA_T1	Italy_Sardinia_N-oAfrica	EUROPE_CONTROL	T1	PASS
I15941.AG	SARDINIA_T1	Italy_Sardinia_N	EUROPE_CONTROL	T1	PASS
I15942.AG	SARDINIA_T1	Italy_Sardinia_N	EUROPE_CONTROL	T1	PASS
I15944_d.AG	SARDINIA_T1	Italy_Sardinia_N	EUROPE_CONTROL	T1	PASS
I15945.AG	SARDINIA_T1	Italy_Sardinia_N	EUROPE_CONTROL	T1	PASS
I15946.AG	SARDINIA_T1	Italy_Sardinia_N	EUROPE_CONTROL	T1	PASS
I15947_d.AG	SARDINIA_T1	Italy_Sardinia_N	EUROPE_CONTROL	T1	PASS
I15950.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15951.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15952.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15953.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15954.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15955.AG	EUROPE_CENTRAL_T1	Czechia_LBA	EUROPE_CONTROL	T1	PASS
I15956.AG	EUROPE_CENTRAL_T1	Czechia_LBA	EUROPE_CONTROL	T1	PASS
I15957.AG	EUROPE_CENTRAL_T1	Czechia_LBA	EUROPE_CONTROL	T1	PASS
I15958.AG	EUROPE_CENTRAL_T1	Czechia_LBA	EUROPE_CONTROL	T1	PASS
I15959.AG	EUROPE_CENTRAL_T1	Czechia_LBA	EUROPE_CONTROL	T1	PASS
I15960.AG	EUROPE_CENTRAL_T1	Czechia_LBA	EUROPE_CONTROL	T1	PASS
I15961.AG	EUROPE_CENTRAL_T1	Czechia_LBA-3	EUROPE_CONTROL	T1	PASS
I15962.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I15963.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15964.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15965.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15966.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15968.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15969.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15970.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15971.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I15972.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I15975.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15976.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15977.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15978.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I16006.AG	EUROPE_CENTRAL_T2	Austria_EN_LBK	EUROPE_CONTROL	T2	PASS
I16007.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16008.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16009.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16010.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16011.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16012.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16013.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16014.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16015.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16016.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16086.AG	EUROPE_CENTRAL_T1	Czechia_IA_Hallstatt	EUROPE_CONTROL	T1	PASS
I16087.AG	EUROPE_CENTRAL_T1	Czechia_IA_Hallstatt	EUROPE_CONTROL	T1	PASS
I16088.AG	EUROPE_CENTRAL_T1	Czechia_IA_Hallstatt	EUROPE_CONTROL	T1	PASS
I16089.AG	EUROPE_CENTRAL_T1	Czechia_LBA	EUROPE_CONTROL	T1	PASS
I16090.AG	EUROPE_CENTRAL_T1	Czechia_IA_Hallstatt_LaTene	EUROPE_CONTROL	T1	PASS
I16092.AG	EUROPE_CENTRAL_T1	Czechia_N_Hallstatt	EUROPE_CONTROL	T1	PASS
I16099.AG	EUROPE_CENTRAL_T1	Czechia_MBA_Tumulus	EUROPE_CONTROL	T1	PASS
I16100.AG	EUROPE_CENTRAL_T1	Czechia_MBA_Tumulus	EUROPE_CONTROL	T1	PASS
I16108.AG	EUROPE_CENTRAL_T1	Czechia_LN	EUROPE_CONTROL	T1	PASS
I16109.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
I16110.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
I16111.AG	EUROPE_CENTRAL_T1	Czechia_MBA_Tumulus	EUROPE_CONTROL	T1	PASS
I16112.AG	EUROPE_CENTRAL_T1	Czechia_MBA_Tumulus	EUROPE_CONTROL	T1	PASS
I16113.AG	EUROPE_CENTRAL_T0	Czechia_Medieval	EUROPE_CONTROL	T0	PASS
I16116.AG	OUTGROUP_T1	Armenia_BoverIICemetery_BA_IA	OUTGROUP	T1	PASS
I16117.AG	OUTGROUP_T1	Armenia_BoverIICemetery_IA_Urartian	OUTGROUP	T1	PASS
I16118.AG	OUTGROUP_T1	Armenia_KarmirBlur_Urartian	OUTGROUP	T1	PASS
I16119.AG	OUTGROUP_T1	Armenia_KarmirBlur_Antiquity	OUTGROUP	T1	PASS
I16120.AG	OUTGROUP_T1	Armenia_DzoriGekh_LBA_IA	OUTGROUP	T1	PASS
I16121.AG	EUROPE_CENTRAL_T1	Czechia_C_Baalberge	EUROPE_CONTROL	T1	PASS
I16122.AG	EUROPE_CENTRAL_T1	Czechia_C_Baalberge	EUROPE_CONTROL	T1	PASS
I16163.AG	SARDINIA_T1	Italy_Sardinia_IA-2	EUROPE_CONTROL	T1	PASS
I16164.AG	SARDINIA_T1	Italy_Sardinia_C	EUROPE_CONTROL	T1	PASS
I16165.AG	SARDINIA_T1	Italy_Sardinia_N	EUROPE_CONTROL	T1	PASS
I16166.AG	SARDINIA_T1	Italy_Sardinia_N	EUROPE_CONTROL	T1	PASS
I16168.AG	SARDINIA_T1	Italy_Sardinia_N	EUROPE_CONTROL	T1	PASS
I16169.AG	SARDINIA_T1	Italy_Sardinia_N	EUROPE_CONTROL	T1	PASS
I16173.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I16174.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I16175.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I16176.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I16177.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I16178.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I16180.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I16181.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I16182.AG	EUROPE_CENTRAL_T1	Czechia_LBA	EUROPE_CONTROL	T1	PASS
I16183.AG	SARDINIA_T1	Italy_Sardinia_N	EUROPE_CONTROL	T1	PASS
I16184.AG	EUROPE_NW_T1	France_GrandEst_BA_GalloRoman	EUROPE_CONTROL	T1	PASS
I16191.AG	OUTGROUP_T1	Armenia_Pidjut_IA_Urartian	OUTGROUP	T1	PASS
I16193.AG	OUTGROUP_T1	Armenia_Pidjut_IA_Urartian	OUTGROUP	T1	PASS
I16194.AG	OUTGROUP_T1	Armenia_Pidjut_IA_Urartian	OUTGROUP	T1	PASS
I16195.AG	OUTGROUP_T1	Armenia_Pidjut_IA_Urartian	OUTGROUP	T1	PASS
I16196.AG	OUTGROUP_T1	Armenia_LoriBerd_LBA_EIA	OUTGROUP	T1	PASS
I16216.AG	OUTGROUP_T1	Armenia_BagheriTchala_EIA	OUTGROUP	T1	PASS
I16217.AG	OUTGROUP_T1	Armenia_Karashamb_BA_IA	OUTGROUP	T1	PASS
I16219.AG	OUTGROUP_T1	Armenia_Pidjut_IA_Urartian	OUTGROUP	T1	PASS
I16220.AG	OUTGROUP_T1	Armenia_Karashamb_LBA	OUTGROUP	T1	PASS
I16239.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16240.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16241.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16242.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16245.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16246.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I16247.AG	EUROPE_NW_T1	France_GrandEst_EBA	EUROPE_CONTROL	T1	PASS
I16251.AG	BALKANS_T0	Albania_Cinamak_IA	EUROPE_CONTROL	T0	PASS
I16253.AG	BALKANS_T1	Albania_Cinamak_IA	EUROPE_CONTROL	T1	PASS
I16254.AG	BALKANS_T1	Albania_Cinamak_IA	EUROPE_CONTROL	T1	PASS
I16256.AG	BALKANS_T1	Albania_Cinamak_IA	EUROPE_CONTROL	T1	PASS
I16268.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I16269.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I16270.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I16271.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I16272.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I16273.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I16326.AG	EUROPE_CENTRAL_T1	Czechia_IA_Hallstatt	EUROPE_CONTROL	T1	PASS
I16327.AG	EUROPE_CENTRAL_T1	Czechia_IA_Hallstatt	EUROPE_CONTROL	T1	PASS
I16329.AG	EUROPE_CENTRAL_T1	Czechia_IA_Hallstatt	EUROPE_CONTROL	T1	PASS
I16376.AG	OUTGROUP_T1	Armenia_BoverIICemetery_IA_Urartian	OUTGROUP	T1	PASS
I16380.AG	EUROPE_NW_T1	England_IA	EUROPE_CONTROL	T1	PASS
I16385.AG	EUROPE_NW_T0	England_EarlyMedieval	EUROPE_CONTROL	T0	PASS
I16386.AG	EUROPE_NW_T1	England_LIA_MIA	EUROPE_CONTROL	T1	PASS
I16388.AG	EUROPE_NW_T1	England_IA	EUROPE_CONTROL	T1	PASS
I16389.AG	EUROPE_NW_T0	England_EarlyMedieval	EUROPE_CONTROL	T0	PASS
