sample_id	master_id	group_id	population	region	subregion	country	latitude	longitude	date_mean_bp	date_sd_bp	snps_1240k	assessment	layer	role
HG03885.DG	HG03885	STU	STU	OUTGROUP	South_Asia	Sri Lanka			0	0	1101617	PASS	T0	OUTGROUP
HG03886.DG	HG03886	STU	STU	OUTGROUP	South_Asia	Sri Lanka			0	0	1101670	PASS	T0	OUTGROUP
HG02339.DG	HG02339	ACB	ACB	OUTGROUP	Other	Barbados	13.17	-59.5525	0	0	1101393	PASS	T0	OUTGROUP
HG02343.DG	HG02343	ACB	ACB	OUTGROUP	Other	Barbados	13.17	-59.5525	0	0	1101533	PASS	T0	OUTGROUP
HG02150.DG	HG02150	PEL	PEL	OUTGROUP	Americas	Peru	-12.06	-77.0375	0	0	1101632	PASS	T0	OUTGROUP
HG02151.DG	HG02151	CDX	CDX	OUTGROUP	East_Asia	China	22.0	100.8	0	0	1101628	PASS	T0	OUTGROUP
HG04019.DG	HG04019	ITU	ITU	OUTGROUP	South_Asia	India			0	0	1101651	PASS	T0	OUTGROUP
HG04020.DG	HG04020	ITU	ITU	OUTGROUP	South_Asia	India			0	0	1101633	PASS	T0	OUTGROUP
NA19794.DG	NA19794	MXL	MXL	OUTGROUP	Americas	USA	34.05	-118.25	0	0	1101663	PASS	T0	OUTGROUP
NA19795.DG	NA19795	MXL	MXL	OUTGROUP	Americas	USA	34.05	-118.25	0	0	1101639	PASS	T0	OUTGROUP
HG02304.DG	HG02304	PEL	PEL	OUTGROUP	Americas	Peru	-12.06	-77.0375	0	0	1101632	PASS	T0	OUTGROUP
HG02307.DG	HG02307	ACB	ACB	OUTGROUP	Other	Barbados	13.17	-59.5525	0	0	1101416	PASS	T0	OUTGROUP
NA20797.DG	NA20797	TSI	TSI	EUROPE_CONTROL	Southern_Europe	Italy	40.00001	9.0	0	0	1101659	PASS	T0	CONTROL
NA20798.DG	NA20798	TSI	TSI	EUROPE_CONTROL	Southern_Europe	Italy	40.00001	9.0	0	0	1101654	PASS	T0	CONTROL
HG01883.DG	HG01883	ACB	ACB	OUTGROUP	Other	Barbados	13.17	-59.5525	0	0	1101447	PASS	T0	OUTGROUP
HG01885.DG	HG01885	ACB	ACB	OUTGROUP	Other	Barbados	13.17	-59.5525	0	0	1101421	PASS	T0	OUTGROUP
HG03378.DG	HG03378	MSL	MSL	WEST_AFRICA	West_Africa	Sierra Leone	7.875833	-11.190833	0	0	1101413	PASS	T0	OUTGROUP
HG03380.DG	HG03380	MSL	MSL	WEST_AFRICA	West_Africa	Sierra Leone	7.875833	-11.190833	0	0	1101448	PASS	T0	OUTGROUP
HG03015.DG	HG03015	PJL	PJL	OUTGROUP	South_Asia	Pakistan	31.549722	74.343611	0	0	1101631	PASS	T0	OUTGROUP
HG03016.DG	HG03016	PJL	PJL	OUTGROUP	South_Asia	Pakistan	31.549722	74.343611	0	0	1101653	PASS	T0	OUTGROUP
HG01583.DG	HG01583	PJL	PJL	OUTGROUP	South_Asia	Pakistan	31.549722	74.343611	0	0	1101661	PASS	T0	OUTGROUP
HG01586.DG	HG01586	PJL	PJL	OUTGROUP	South_Asia	Pakistan	31.549722	74.343611	0	0	1101639	PASS	T0	OUTGROUP
NA18879.DG	NA18879	YRI	YRI	WEST_AFRICA	West_Africa	Nigeria	7.396389	3.916667	0	0	1101461	PASS	T0	OUTGROUP
NA18881.DG	NA18881	YRI	YRI	WEST_AFRICA	West_Africa	Nigeria	7.396389	3.916667	0	0	1101451	PASS	T0	OUTGROUP
HG02156.DG	HG02156	CDX	CDX	OUTGROUP	East_Asia	China	22.0	100.8	0	0	1101626	PASS	T0	OUTGROUP
HG02164.DG	HG02164	CDX	CDX	OUTGROUP	East_Asia	China	22.0	100.8	0	0	1101602	PASS	T0	OUTGROUP
HG01241.DG	HG01241	PUR-oAfrica	PUR-oAfrica	OUTGROUP	Other	Puerto Rico	18.406389	-66.063889	0	0	1101477	PASS	T0	OUTGROUP
HG01242.DG	HG01242	PUR-oAfrica	PUR-oAfrica	OUTGROUP	Other	Puerto Rico	18.406389	-66.063889	0	0	1101566	PASS	T0	OUTGROUP
HG02555.DG	HG02555	ACB	ACB	OUTGROUP	Other	Barbados	13.17	-59.5525	0	0	1101468	PASS	T0	OUTGROUP
HG02557.DG	HG02557	ACB	ACB	OUTGROUP	Other	Barbados	13.17	-59.5525	0	0	1101433	PASS	T0	OUTGROUP
HG01617.DG	HG01617	Spanish	Spanish	IBERIA	Iberia	Spain	38.0	-1.1	0	0	1101679	PASS	T0	TARGET
HG01618.DG	HG01618	Spanish	Spanish	IBERIA	Iberia	Spain	38.0	-1.1	0	0	1101645	PASS	T0	TARGET
HG04140.DG	HG04140	BEB	BEB	OUTGROUP	South_Asia	Bangladesh	23.763889	90.388889	0	0	1101630	PASS	T0	OUTGROUP
HG04141.DG	HG04141	BEB	BEB	OUTGROUP	South_Asia	Bangladesh	23.763889	90.388889	0	0	1101665	PASS	T0	OUTGROUP
HG01893.DG	HG01893	PEL	PEL	OUTGROUP	Americas	Peru	-12.06	-77.0375	0	0	1101614	PASS	T0	OUTGROUP
HG01894.DG	HG01894	ACB	ACB	OUTGROUP	Other	Barbados	13.17	-59.5525	0	0	1101439	PASS	T0	OUTGROUP
HG04056.DG	HG04056	ITU	ITU	OUTGROUP	South_Asia	India			0	0	1101606	PASS	T0	OUTGROUP
HG04059.DG	HG04059	ITU	ITU	OUTGROUP	South_Asia	India			0	0	1101613	PASS	T0	OUTGROUP
HG03082.DG	HG03082	MSL	MSL	WEST_AFRICA	West_Africa	Sierra Leone	7.875833	-11.190833	0	0	1101426	PASS	T0	OUTGROUP
HG03084.DG	HG03084	MSL	MSL	WEST_AFRICA	West_Africa	Sierra Leone	7.875833	-11.190833	0	0	1101411	PASS	T0	OUTGROUP
HG02190.DG	HG02190	CDX	CDX	OUTGROUP	East_Asia	China	22.0	100.8	0	0	1101633	PASS	T0	OUTGROUP
HG02215.DG	HG02215	GBR	GBR	EUROPE_CONTROL	British_Isles	United Kingdom	51.19	0.73	0	0	1101641	PASS	T0	CONTROL
NA12778.DG	NA12778	CEU	CEU	OUTGROUP	Americas	USA	40.760833	-111.89111	0	0	1101691	PASS	T0	OUTGROUP
NA12812.DG	NA12812	CEU	CEU	OUTGROUP	Americas	USA	40.760833	-111.89111	0	0	1101644	PASS	T0	OUTGROUP
HG03224.DG	HG03224	MSL	MSL	WEST_AFRICA	West_Africa	Sierra Leone	7.875833	-11.190833	0	0	1101408	PASS	T0	OUTGROUP
HG03225.DG	HG03225	MSL	MSL	WEST_AFRICA	West_Africa	Sierra Leone	7.875833	-11.190833	0	0	1101438	PASS	T0	OUTGROUP
HG03039.DG	HG03039	GWD	GWD	WEST_AFRICA	West_Africa	Gambia	13.453056	-16.5775	0	0	1101422	PASS	T0	OUTGROUP
HG03040.DG	HG03040	GWD	GWD	WEST_AFRICA	West_Africa	Gambia	13.453056	-16.5775	0	0	1101455	PASS	T0	OUTGROUP
NA19256.DG	NA19256	YRI	YRI	WEST_AFRICA	West_Africa	Nigeria	7.396389	3.916667	0	0	1101439	PASS	T0	OUTGROUP
NA19257.DG	NA19257	YRI	YRI	WEST_AFRICA	West_Africa	Nigeria	7.396389	3.916667	0	0	1101435	PASS	T0	OUTGROUP
HG02351.DG	HG02351	CDX	CDX	OUTGROUP	East_Asia	China	22.0	100.8	0	0	1101617	PASS	T0	OUTGROUP
HG02353.DG	HG02353	CDX	CDX	OUTGROUP	East_Asia	China	22.0	100.8	0	0	1101624	PASS	T0	OUTGROUP
NA20884.DG	NA20884	GIH	GIH	OUTGROUP	Americas	USA	23.2	72.7	0	0	1101640	PASS	T0	OUTGROUP
NA20885.DG	NA20885	GujaratiB	GujaratiB	OUTGROUP	Americas	USA	23.2	72.7	0	0	1101645	PASS	T0	OUTGROUP
HG01029.DG	HG01029	CDX	CDX	OUTGROUP	East_Asia	China	22.0	100.8	0	0	1101661	PASS	T0	OUTGROUP
HG01031.DG	HG01031	CDX	CDX	OUTGROUP	East_Asia	China	22.0	100.8	0	0	1101618	PASS	T0	OUTGROUP
NA12154.DG	NA12154	CEU	CEU	OUTGROUP	Americas	USA	40.760833	-111.89111	0	0	1101647	PASS	T0	OUTGROUP
NA12155.DG	NA12155	CEU	CEU	OUTGROUP	Americas	USA	40.760833	-111.89111	0	0	1101655	PASS	T0	OUTGROUP
HG02048.DG	HG02048	KHV	KHV	OUTGROUP	SE_Asia	Vietnam	10.80001	106.65	0	0	1101600	PASS	T0	OUTGROUP
HG02049.DG	HG02049	KHV	KHV	OUTGROUP	SE_Asia	Vietnam	10.80001	106.65	0	0	1101624	PASS	T0	OUTGROUP
HG03750.DG	HG03750	STU	STU	OUTGROUP	South_Asia	Sri Lanka			0	0	1101644	PASS	T0	OUTGROUP
